,id,type,subtype,price,transactionType,zip,visualisationOption,kitchen_type,building_constructionYear,building_condition,energy_heatingType,certificates_primaryEnergyConsumptionLevel,bedroom_count,land_surface,atticExists,basementExists,outdoor_garden_surface,outdoor_terrace_exists,specificities_SME_office_exists,wellnessEquipment_hasSwimmingPool,parking_parkingSpaceCount_indoor,parking_parkingSpaceCount_outdoor,condition_isNewlyBuilt
8658433,8658433,house,house,noprice,forsale,9220,l,,,torenovate,,926,0,229,,,,,,,,,
8657716,8657716,house,chalet,noprice,forsale,6760,xl,notinstalled,,,,584,1,619,,,,,,,1,,
8658670,8658670,houseunit,houseunit,noprice,forsale,8500,m,,,,,,3,305,,,,,,,1,,
8658669,8658669,houseunit,houseunit,noprice,forsale,8500,m,,,,,,3,295,,,,,,,1,,
8658671,8658671,houseunit,houseunit,noprice,forsale,8500,m,,,,,,3,315,,,,,,,1,,
8658774,8658774,house,house,noprice,forsale,8570,m,,,good,gas,663,3,403,,true,,true,true,,,,
8659100,8659100,house,house,noprice,forsale,4680,l,usahyperequipped,1976,good,gas,132,3,400,,true,340,true,true,,1,2,
8659196,8659196,house,house,noprice,forsale,6990,xl,semiequipped,1890,,gas,429,3,539,,,539,true,,,2,4,
8659717,8659717,housegroup,housegroup,415000-415000,forsale,8820,xl,,,,,,,,,,,,,,,,1
8659718,8659718,houseunit,houseunit,noprice,forsale,8820,xl,hyperequipped,2020,,,,3,361,,,,true,true,,1,,
8659719,8659719,houseunit,houseunit,noprice,forsale,8820,xl,hyperequipped,2020,,,,3,288,,,,true,,,1,,
8659720,8659720,houseunit,houseunit,noprice,forsale,8820,xl,hyperequipped,2020,,,,3,378,,,,true,true,,1,,
8659722,8659722,houseunit,houseunit,noprice,forsale,8820,xl,hyperequipped,2020,,,,3,374,,,,true,true,,1,,
8659721,8659721,houseunit,houseunit,noprice,forsale,8820,xl,hyperequipped,2020,,,,3,386,,,,true,true,,1,,
8659723,8659723,houseunit,houseunit,415000,forsale,8820,xl,hyperequipped,2020,asnew,,,3,405,,,,true,,,1,,1
8659724,8659724,houseunit,houseunit,noprice,forsale,8820,xl,hyperequipped,2020,,,,3,405,,,,true,,,1,,
8659727,8659727,houseunit,houseunit,noprice,forsale,8820,xl,hyperequipped,2020,,,,3,260,,,,true,,,1,,
8659726,8659726,houseunit,houseunit,415000,forsale,8820,xl,hyperequipped,2020,,,,3,405,,,,true,,,1,,1
8659729,8659729,houseunit,houseunit,noprice,forsale,8820,xl,hyperequipped,2020,asnew,,,3,345,,,,true,,,1,,
8659996,8659996,house,house,noprice,forsale,4430,l,notinstalled,,torenovate,,809,4,795,true,true,500,true,true,,1,,
8660312,8660312,house,chalet,noprice,forsale,6980,m,installed,1960,good,pellet,1309,1,56,,,,true,,,,1,
8660020,8660020,house,house,noprice,forsale,8370,xl,,,asnew,,204,3,41,,,,true,,,,,
8661809,8661809,house,house,noprice,forsale,4260,xl,semiequipped,,torenovate,electric,760,5,805,,true,,true,,,,10,
8662246,8662246,house,house,noprice,forrent,7500,m,installed,,good,gas,281,3,0,,true,,true,,,,,
8662681,8662681,house,villa,noprice,forsale,7070,l,installed,,good,electric,,2,580,,true,,,,,2,,
8662324,8662324,housegroup,housegroup,84000-88000,forsale,4920,m,,,,,,,,,,,,,,,,1
8662925,8662925,house,house,noprice,forsale,8370,xl,installed,,,gas,,3,205,,,,true,,,,,
8662574,8662574,house,villa,noprice,forsale,7070,l,hyperequipped,,asnew,gas,,4,2250,,true,,true,,,3,,
8663224,8663224,house,mixedusebuilding,1750000,forsale,4190,l,notinstalled,,good,fueloil,,35,22000,,true,,true,true,,,10,
8663062,8663062,house,house,noprice,forrent,8790,m,,,good,gas,273,3,300,,,,true,true,,,,
8663862,8663862,house,house,noprice,forsale,9870,m,,2020,,gas,72,3,419,,,,,,,,,
8664162,8664162,house,house,noprice,forsale,1640,xl,,1912,tobedoneup,fueloil,597,5,3900,true,true,3900,true,true,,1,2,
