,id,type,subtype,price,transactionType,zip,visualisationOption,kitchen_type,building_constructionYear,building_condition,energy_heatingType,certificates_primaryEnergyConsumptionLevel,bedroom_count,land_surface,atticExists,basementExists,outdoor_garden_surface,outdoor_terrace_exists,specificities_SME_office_exists,wellnessEquipment_hasSwimmingPool,parking_parkingSpaceCount_indoor,parking_parkingSpaceCount_outdoor,condition_isNewlyBuilt
7456483,7456483,house,house,noprice,forsale,6040,m,semiequipped,,,fueloil,,3,398,,true,1,,,,1,,
7456488,7456488,house,villa,noprice,forsale,7134,m,semiequipped,,,,,3,0,,,,,,,,,
7456489,7456489,house,house,noprice,forsale,6000,m,semiequipped,,,,,3,0,,,,,,,,,
7456482,7456482,house,villa,noprice,forsale,5651,m,installed,,,,,3,1200,,,,true,,,,,
7456490,7456490,house,house,noprice,forsale,6042,m,semiequipped,,,,,3,0,,,,,,,,,
7456492,7456492,house,mansion,noprice,forsale,6464,m,,,,,,2,0,,,,,,,,,
7456491,7456491,house,house,noprice,forsale,6180,m,semiequipped,,,,,2,0,,,,,,,,,
7898875,7898875,house,house,noprice,forsale,9400,m,semiequipped,1963,tobedoneup,gas,324,4,350,,true,,,,,1,,
7456493,7456493,house,house,noprice,forsale,6000,m,semiequipped,,,,,3,0,,,,,,,,,
7899463,7899463,house,house,noprice,forsale,6041,m,installed,,tobedoneup,fueloil,689,2,0,,,,,,,,,
7899626,7899626,house,house,noprice,forsale,4520,xl,,,,fueloil,696,2,700,,,,,,,1,3,
7901978,7901978,house,house,160000,forsale,6200,xl,installed,,tobedoneup,gas,405,6,150,true,true,,true,true,,,,
7903362,7903362,house,house,noprice,forsale,3582,m,notinstalled,1952,torenovate,fueloil,626,3,433,,true,257,,,,,2,
7903980,7903980,house,house,noprice,forsale,1840,l,,1918,good,fueloil,523,3,1030,,,926,,,,,,
7903844,7903844,house,house,noprice,forsale,4101,l,,,good,,508,2,251,,,,true,,,,,
7906601,7906601,house,house,noprice,forsale,9032,xl,,1952,asnew,,324,3,117,,,,true,,,,,
7906672,7906672,house,house,noprice,forsale,1840,l,,1990,good,electric,510,3,1983,,,1851,,,,,,
7909372,7909372,house,house,noprice,forsale,4520,xl,,,torenovate,gas,399,3,876,,,682,true,,,1,2,
7909605,7909605,house,house,noprice,forsale,1500,xl,,,,,205,4,600,,,,,,,,,
7909131,7909131,house,otherproperty,noprice,forsale,4300,l,,,,,,0,431,,,,,,,,,
7911755,7911755,house,house,noprice,forsale,3680,m,installed,2019,,,,3,528,,,,,,,1,,
7906671,7906671,house,house,noprice,forsale,1840,l,,2002,good,gas,390,3,204,,,146,,,,,,
7912140,7912140,house,chalet,noprice,forsale,4980,l,,,,,410,1,25,,,,,,,,,
7912504,7912504,housegroup,housegroup,337380-337380,forsale,1830,xl,,,,,,,,,,,,,,,,1
7915886,7915886,house,house,noprice,forrent,4350,l,installed,,good,fueloil,277,3,0,,true,,true,,,1,,
7916697,7916697,house,house,noprice,forsale,4520,xl,installed,,good,fueloil,316,3,910,,true,780,true,,,,1,
7918283,7918283,house,house,noprice,forsale,9660,xl,,1961,asnew,,970,2,457,,true,168,,,,,,
7914751,7914751,house,house,noprice,forsale,9930,xl,installed,1954,tobedoneup,,1029,2,241,true,true,,,,,1,,
7914767,7914767,house,house,noprice,forsale,6929,xl,usainstalled,,good,fueloil,682,11,3142,,,,true,,,,,
7919327,7919327,house,castle,2950000,forsale,47000,m,,,,,,8,486429,,,,,,,,,
7922136,7922136,house,house,noprice,forsale,9900,xl,,1935,,gas,517,3,323,,,,,,,,,
7919398,7919398,house,house,noprice,forsale,4400,l,notinstalled,,good,gas,674,2,0,true,true,,true,,,,,
7922766,7922766,house,house,noprice,forsale,4030,l,,,,,391,3,0,,,,true,,,,,
7922151,7922151,house,house,noprice,forsale,4420,l,,,good,gas,265,3,220,,true,,true,true,,2,,
7923087,7923087,house,villa,475000,forsale,48000,xl,hyperequipped,,asnew,,,5,750,true,true,,true,true,true,,,
7919262,7919262,house,villa,noprice,forsale,8300,m,,,,,198,4,997,,,,,,,1,1,
7922598,7922598,house,house,noprice,forrent,9880,l,installed,1969,torenovate,,410,4,0,,,,,,,2,,
7924375,7924375,house,house,noprice,forsale,4690,l,,,torenovate,fueloil,734,5,205,,,,true,,,3,,
7924555,7924555,house,villa,noprice,forsale,3220,xl,installed,,good,fueloil,250,4,2531,,,,true,true,,2,,
7924374,7924374,house,house,noprice,forsale,4690,l,,,tobedoneup,,266,4,801,,,702,true,,,1,,
7924455,7924455,house,house,noprice,forsale,8550,xl,,1977,asnew,,448,4,1118,true,true,,,true,,2,,
7926323,7926323,house,exceptionalproperty,695000,forsale,03193,l,hyperequipped,2019,asnew,,,3,1000,,true,,true,,true,1,,
7923597,7923597,house,house,noprice,forsale,9200,l,,,,,691,0,120,,true,,,,,1,,
7927055,7927055,house,house,noprice,forsale,4431,l,installed,,good,fueloil,508,3,0,true,,,true,,,,,
7926572,7926572,house,house,noprice,forsale,9790,m,installed,2012,asnew,fueloil,156.71,3,2100,,,,true,,,,,
7928418,7928418,house,house,noprice,forsale,2830,l,,,good,,232,3,195,,true,,true,,,2,,
7926999,7926999,houseunit,houseunit,noprice,forsale,8377,m,installed,,asnew,,,4,413,,,,,,,1,,
7927000,7927000,house,house,noprice,forsale,3650,m,installed,1970,,,717,3,986,,,,,,,1,,
7930994,7930994,house,house,noprice,forsale,8400,xl,notinstalled,1935,torenovate,,145,6,184,,true,83,,,,,,
7931850,7931850,house,house,noprice,forsale,4500,xl,installed,1923,good,gas,376,3,2150,,true,2000,true,,,,3,
7933344,7933344,house,house,noprice,forsale,1850,l,,1950,,,371,3,191,,,,,,,,,
7932266,7932266,house,house,noprice,forsale,8400,xl,installed,,good,,380,4,146,,true,14,,,,,,
7933343,7933343,house,house,noprice,forsale,1800,l,,1955,,,242,4,242,,,,,,,,,
7936524,7936524,house,house,noprice,forsale,4520,xl,,,justrenovated,fueloil,298,3,1507,,,1400,true,,,,3,
7934497,7934497,house,house,noprice,forsale,8370,xl,,,,,480,3,237,,,,,,,,,
7936995,7936995,house,house,noprice,forrent,9880,l,installed,1994,good,,193,4,0,,true,,true,,,1,,
7937005,7937005,house,house,noprice,forsale,1800,m,,1959,good,gas,179,4,121,,,,,,,,,
7937533,7937533,house,villa,328900,forsale,03560,l,,2020,asnew,,,3,231,,true,,true,,true,1,,
7937730,7937730,house,house,500,forsale,7070,l,semiequipped,,tobedoneup,gas,655,2,440,true,true,,,,,,,
7937600,7937600,house,house,noprice,forsale,9660,xl,,,tobedoneup,,782,4,6321,,true,,,,,1,3,
7938755,7938755,house,villa,noprice,forsale,8660,l,installed,1980,tobedoneup,,435,4,2080,,true,,,,,2,3,
7939332,7939332,house,villa,noprice,forsale,4420,l,installed,1969,good,gas,375,4,455,,,,true,,,1,,
7940554,7940554,house,house,noprice,forsale,1800,l,,,,,617,2,115,,,,,,,,,
7941033,7941033,housegroup,housegroup,noprice,forsale,4100,xl,,,,,,,,,,,,,,,,
7939990,7939990,house,house,noprice,forrent,8580,xl,,,asnew,,213,3,625,true,true,625,true,,,1,,
7940560,7940560,house,otherproperty,noprice,forsale,4300,l,notinstalled,,good,fueloil,,0,488,,,149,,,,1,,
7941058,7941058,house,villa,noprice,forsale,4600,l,,,,,722,5,1117,,,1000,true,,,,,
7941035,7941035,houseunit,houseunit,noprice,forsale,4100,xl,,,asnew,,,4,598,,,,,,,,,
7941037,7941037,houseunit,houseunit,noprice,forsale,4100,xl,,,asnew,,,4,486,,,,,,,,,
7941039,7941039,houseunit,houseunit,noprice,forsale,4100,xl,,,asnew,,,4,591,,,,,,,,,
7941687,7941687,housegroup,housegroup,noprice,forsale,8450,l,,,,,,,,,,,,,,,,1
7941063,7941063,house,villa,noprice,forsale,4684,l,installed,,good,fueloil,549,3,2268,true,true,2070,true,,,2,,
7941387,7941387,house,house,noprice,forsale,1600,l,,1974,good,gas,290,0,247,,,,,,,,,
7942752,7942752,housegroup,housegroup,noprice,forsale,2250,l,,,,,,,,,,,,,,,,
7942753,7942753,houseunit,houseunit,noprice,forsale,2250,l,,,,,,1,0,,,43,true,,,,,
7942755,7942755,houseunit,houseunit,noprice,forsale,2250,l,,,,,,3,0,,,58,true,,,,,
7942754,7942754,houseunit,houseunit,noprice,forsale,2250,l,installed,,,,,2,0,,,,true,,,,1,
7942756,7942756,houseunit,houseunit,noprice,forsale,2250,l,,,,,,3,0,,,58,true,,,,1,
7943013,7943013,house,house,noprice,forrent,9870,xl,,,good,,355,3,0,,,,,,,1,,
7942759,7942759,houseunit,houseunit,noprice,forsale,2250,l,installed,,,,,4,0,,,37,true,,,,1,
7942757,7942757,houseunit,houseunit,noprice,forsale,2250,l,,,,,,3,0,,,58,true,,,,1,
7943764,7943764,house,house,noprice,forsale,8300,m,,2020,asnew,,,4,0,,,,true,,,,,
7942758,7942758,houseunit,houseunit,noprice,forsale,2250,l,,,,,,1,0,,,44,true,,,,,
7943970,7943970,house,house,noprice,forsale,1840,l,,1975,torenovate,fueloil,539,5,555,,,,,,,,,
7944611,7944611,house,house,noprice,forsale,9500,xl,installed,1875,asnew,,145,2,160,,true,,true,,,,,
7945388,7945388,house,house,noprice,forsale,6110,l,,,tobedoneup,fueloil,,2,825,true,,,,,,1,5,
7945297,7945297,house,mixedusebuilding,noprice,forsale,4020,l,installed,,torenovate,gas,433,0,211,,true,,true,,,,,
7945138,7945138,house,house,noprice,forsale,1180,l,installed,1945,,fueloil,520,2,0,,,1,true,,,1,1,
7948997,7948997,house,house,noprice,forsale,4690,l,,1965,asnew,fueloil,250,4,725,true,,,true,,,1,,
7945337,7945337,house,house,noprice,forsale,9700,xl,semiequipped,,torestore,gas,980,4,161,,true,,,,,,,
7948998,7948998,house,house,noprice,forsale,4690,l,,,tobedoneup,,577,3,365,,,285,true,,,,,
7949056,7949056,house,villa,399000,forsale,03190,l,hyperequipped,2019,asnew,,,3,202,,,,true,,true,,,
7947690,7947690,house,house,noprice,forsale,1400,m,installed,1910,,gas,226,4,138,,true,50,true,,,,,
7951662,7951662,house,house,noprice,forsale,4530,xl,semiequipped,1996,torenovate,fueloil,676,2,636,,true,550,true,,,1,2,
7949430,7949430,house,house,noprice,forsale,8500,m,,1918,tobedoneup,,394,4,85,,,,,,,,,
7954716,7954716,house,house,noprice,forsale,8300,xl,,,tobedoneup,,435,3,112,,,,,,,1,,
7949083,7949083,house,house,noprice,forsale,9660,xl,,,tobedoneup,,549,3,1106,,true,,true,true,,1,3,
7954314,7954314,house,house,noprice,forsale,4032,xl,,,good,fueloil,356,3,304,,true,230,true,,,,,
7957120,7957120,house,castle,899000,forsale,32000,m,,,,,,5,2050,,,,,,,,,
7955737,7955737,house,house,noprice,forsale,4520,m,,1959,good,fueloil,430,3,443,,true,,,,,1,,
7955776,7955776,house,house,noprice,forsale,4460,xl,installed,2005,justrenovated,fueloil,181,2,183,,,70,true,,,1,1,
7956593,7956593,house,house,noprice,forsale,3680,m,,,,,759,4,915,,true,,,,,1,,
7957815,7957815,house,house,noprice,forsale,8300,xl,installed,1955,asnew,,483,4,180,,,,true,,,,1,
7956807,7956807,house,apartmentblock,noprice,forsale,1120,l,,1964,good,gas,193,0,420,,,,,,,,,
7956783,7956783,house,house,noprice,forsale,2830,l,installed,1974,good,gas,378,3,230,,true,,true,,,,,
7959116,7959116,house,house,noprice,forsale,8750,m,,,torenovate,gas,617,0,500,,,,,,,,,
7958527,7958527,house,bungalow,noprice,forsale,4420,l,notinstalled,1953,good,gas,435,4,1507,,true,,true,true,,2,6,
7960121,7960121,house,house,noprice,forsale,3000,xl,,,,,,0,0,,,,,,,,,
7960120,7960120,house,villa,noprice,forrent,8340,l,installed,,good,,199,3,0,,true,,,,,1,2,
7961905,7961905,house,house,noprice,forsale,9200,l,,,,,188,3,130,,true,,,,,,,
7960082,7960082,house,villa,noprice,forsale,4550,xl,installed,1977,good,fueloil,308,4,2060,,true,2060,true,true,,4,5,
7962474,7962474,house,townhouse,noprice,forsale,8301,xl,installed,1983,good,electric,474,2,0,,,,true,,,1,,
9890131,9890131,house,house,255281,forsale,4820,l,,,,,,3,1137,,,,,,,,,1
7962481,7962481,house,house,noprice,forrent,9990,l,,,good,,323,2,0,,,,,,,,2,
7962475,7962475,house,house,noprice,forsale,8301,xl,,,good,,184,3,0,,,,,,,,,
9890139,9890139,house,apartmentblock,noprice,forsale,6767,l,semiequipped,,justrenovated,pellet,193,2,85,,true,,,,,,,
9890140,9890140,house,house,noprice,forsale,6767,l,semiequipped,,justrenovated,pellet,193,2,85,,true,,,,,,,
9890148,9890148,house,house,395000,forsale,7011,m,installed,,,,388,4,720,,true,720,true,,,1,3,
9890189,9890189,house,house,noprice,forsale,6280,xl,installed,,,fueloil,292,3,0,,,,,,,,,
9890272,9890272,house,house,noprice,forsale,4217,m,semiequipped,1969,torestore,fueloil,411,2,1000,,true,,,,,1,3,
9890260,9890260,house,house,814000,forsale,40600,m,,,,gas,181,4,25000,,,,,,,,,
9890269,9890269,house,house,525000,forsale,1000,xl,,1900,tobedoneup,gas,294,6,76,,true,,,,,,,
9890357,9890357,house,house,noprice,forsale,6750,xl,semiequipped,,,,781,5,1395,,true,,,,,1,,
9890261,9890261,house,villa,noprice,forsale,3010,xl,hyperequipped,2002,good,gas,139,4,2000,,true,,,true,,,,
9890303,9890303,house,mansion,880000,forsale,1190,xl,semiequipped,1906,torenovate,,432,6,175,,,90,true,,,,,
9890489,9890489,house,house,850000,forsale,1060,l,,1945,,,,6,0,,true,,,,,,,
9890453,9890453,house,house,350000,forsale,1650,xl,hyperequipped,1920,,gas,685,2,0,,,100,true,,,,,
9890534,9890534,house,house,105000,forsale,7301,xl,,,torenovate,,459,3,230,,true,,,,,,,
9890466,9890466,house,house,445000,forsale,9240,m,hyperequipped,2022,,,,3,0,,,,true,,,1,4,1
9890536,9890536,house,house,199000,forsale,5060,l,,,,pellet,431,3,900,,true,,,,,1,4,
9890537,9890537,house,house,344290,forsale,8610,m,installed,,,gas,,3,427,,,,,,,1,,
9890538,9890538,house,house,300000,forsale,1430,m,installed,1800,asnew,gas,277,2,200,,true,110,true,,true,,1,
9890543,9890543,house,villa,645000,forsale,8430,xl,installed,2010,asnew,gas,198,3,1713,,,1500,,,,,5,
9890592,9890592,house,house,noprice,forsale,9550,xl,,1976,torenovate,,368,3,116,,true,,,,,1,,
9890578,9890578,house,house,319000,forsale,4900,xl,hyperequipped,,tobedoneup,gas,202,4,17,,true,,true,,,,,
9890601,9890601,house,villa,645000,forsale,2350,l,,1902,good,,178,3,1310,,,,,,,1,3,
9890620,9890620,house,house,345000,forsale,8730,xl,,2022,good,gas,18,3,298,,,,,,,,,
9890675,9890675,house,house,noprice,forsale,1800,xl,usainstalled,2022,,,,3,165,,,81,true,,,1,,
9890630,9890630,house,manorhouse,750000,forsale,8600,xl,,,tobedoneup,,179,4,4334,,true,4000,,,,2,15,
9890694,9890694,house,house,398000,forsale,3400,m,installed,2022,,,,3,343,,true,,true,,,,2,1
9890738,9890738,house,house,399000,forsale,1472,m,usahyperequipped,2019,asnew,gas,,3,0,,,,,,,,,
9890676,9890676,house,house,noprice,forsale,1800,xl,usainstalled,2022,,,,3,239,,,119,true,,,,1,
9890799,9890799,house,house,noprice,forsale,2880,xl,installed,1932,good,electric,1106,4,488,,,,true,,,1,2,
9890800,9890800,house,house,289000,forsale,2880,xl,installed,1965,tobedoneup,fueloil,678,4,405,,,,true,,,1,1,
9890797,9890797,house,bungalow,noprice,forsale,1410,m,hyperequipped,1992,asnew,gas,,2,700,,,700,true,true,,2,2,
9890825,9890825,house,villa,690000,forsale,8501,xl,,1964,justrenovated,,334,5,1735,,,,,,,,,
9890834,9890834,house,villa,noprice,forsale,8670,xl,,1990,asnew,gas,270,3,528,,true,,,,,1,,
9890897,9890897,houseunit,houseunit,noprice,forsale,7060,xl,,,,,,3,356,,,,,,,1,,
9890899,9890899,houseunit,houseunit,noprice,forsale,7060,xl,,,,,,3,266,,,,,,,,,
9890895,9890895,house,villa,990000,forsale,83600,m,,,asnew,,217,7,4200,,,,true,true,true,1,7,
9890898,9890898,houseunit,houseunit,noprice,forsale,7060,xl,,,,,,3,234,,,,,,,1,,
9890882,9890882,house,house,176000,forsale,8434,m,installed,1995,,,498,2,75,,,,true,,,1,1,
9890900,9890900,houseunit,houseunit,noprice,forsale,7060,xl,,,,,,3,236,,,,,,,,,
9890902,9890902,houseunit,houseunit,278000,forsale,7060,xl,,,,,,3,224,,,,,,,,,1
9890915,9890915,house,house,noprice,forrent,9770,xl,,,,,254,4,0,,,,true,true,,1,,
9890903,9890903,houseunit,houseunit,noprice,forsale,7060,xl,,,,,,3,218,,,,,,,,,
9890904,9890904,houseunit,houseunit,noprice,forsale,7060,xl,,,,,,3,249,,,,,,,,,
9890901,9890901,houseunit,houseunit,278500,forsale,7060,xl,,,,,,3,231,,,,,,,,,1
9890947,9890947,house,villa,noprice,forsale,8730,m,installed,1981,tobedoneup,fueloil,439,5,10000,,,,,,,2,4,
9890940,9890940,house,villa,539000,forsale,3700,m,installed,1973,good,fueloil,392,3,1786,,true,1000,true,true,,4,4,
9890977,9890977,house,house,noprice,forsale,9630,xl,,,torenovate,,795,3,1010,,,,,,,,,
9890948,9890948,house,house,noprice,forrent,8000,xl,installed,,asnew,gas,266,1,0,,,12,true,,,,,
9890969,9890969,house,house,444800,forsale,9940,xl,,,,,,3,510,,,,,,,1,,
9890976,9890976,house,house,noprice,forsale,9700,xl,,1934,torenovate,,668,3,240,,true,,,,,1,,
9891020,9891020,house,house,noprice,forsale,8550,xl,,,asnew,,587,4,476,,true,,,,,1,,
9891069,9891069,house,house,315000,forsale,8850,xl,hyperequipped,1935,asnew,gas,,5,0,,true,,true,,,,,
9891045,9891045,house,house,282000,forsale,8370,m,,,,,399,3,0,,true,,true,,,,,
9891099,9891099,house,house,noprice,forsale,3600,m,semiequipped,1962,,,689,3,1000,,true,,true,,,1,,
9891100,9891100,house,house,577065,forsale,1730,l,,,,,,3,725,,,,,true,,1,,
9890990,9890990,house,villa,1150000,forsale,9690,xl,installed,2013,,gas,120,5,1946,true,,,true,true,,2,4,
9891023,9891023,house,house,noprice,forsale,8580,xl,hyperequipped,,,gas,142,2,184,,,,true,,,,,
9891102,9891102,house,house,434751,forsale,9700,l,,,,,,3,466,,,,,true,,,,
9891105,9891105,house,house,467137,forsale,8800,l,,,,,,3,362,,,,,true,,,,
9891108,9891108,house,house,431505,forsale,9500,l,,,,,,3,296,,,,,,,1,,
9891113,9891113,house,house,419132,forsale,9620,l,hyperequipped,,,,,3,379,,,,,true,,,,
9891112,9891112,house,house,473036,forsale,1570,l,hyperequipped,,,,,3,438,,,,,,,1,,
9891111,9891111,house,house,534388,forsale,9400,l,hyperequipped,,,,,3,672,,,,,,,1,,
9891115,9891115,house,house,508650,forsale,9620,l,hyperequipped,,,,,3,512,,,,,,,,,
9891119,9891119,house,house,470365,forsale,9450,l,hyperequipped,,,,,3,364,,,,,true,,,,
9891126,9891126,house,house,497936,forsale,9620,l,,,,,,3,512,,,,,,,1,,
9891130,9891130,house,house,537925,forsale,1745,l,hyperequipped,,,,,3,0,,,,,true,,,,
9891129,9891129,house,house,507423,forsale,1790,l,hyperequipped,,,,,3,426,,,,,,,1,,
9891127,9891127,house,house,585018,forsale,1730,l,,,,,,3,480,,,,,,,1,,
9891120,9891120,house,house,523706,forsale,9280,l,hyperequipped,,,,,3,825,,,,,,,1,,
9891131,9891131,house,house,502426,forsale,8790,l,hyperequipped,,,,,4,419,,,,,,,,,
9891135,9891135,house,house,noprice,forsale,9820,m,semiequipped,1947,torenovate,gas,681,3,170,,true,,,,,,,
9891133,9891133,house,house,noprice,forsale,9040,m,,1930,torenovate,,667,3,411,,,,,true,,,,
9891134,9891134,house,house,noprice,forsale,9050,m,,,torenovate,,299,2,140,,,,true,,,1,,
9891149,9891149,house,house,noprice,forsale,3500,m,installed,1971,good,fueloil,580,3,210,,,166,true,true,,1,,
9891207,9891207,house,manorhouse,215000,forsale,59540,m,,,,,,4,2434,,,,,,,,,
9891136,9891136,house,house,noprice,forsale,9820,m,semiequipped,1959,torenovate,fueloil,505,3,180,,true,,,,,,,
9891221,9891221,house,house,169000,forsale,4102,m,,1935,good,gas,639,3,370,,true,,true,true,,,,
9891307,9891307,house,farmhouse,1195000,forsale,9700,m,,1850,good,fueloil,479,4,14442,true,true,,true,true,,1,4,
9891374,9891374,house,house,210000,forsale,4400,l,,,,fueloil,406,3,205,true,true,,true,,,,,
9891378,9891378,house,house,110000,forsale,6560,m,notinstalled,,torenovate,,489,3,505,,,,,true,,,1,
9891408,9891408,house,villa,949000,forsale,2630,xl,,,,,209,5,0,,,,,,,,,
9891365,9891365,house,house,328000,forsale,8740,l,,1959,asnew,,449,3,819,,true,,,true,,1,,
9891410,9891410,house,house,265000,forsale,2100,m,semiequipped,,tobedoneup,gas,316,2,113,,true,28,,true,,,,
9891433,9891433,house,house,499000,forsale,1500,l,,,torenovate,gas,111,2,0,,,,true,,,,,
9891511,9891511,house,house,197000,forsale,6200,m,notinstalled,,good,fueloil,573,4,238,true,true,,true,,,1,,
9891509,9891509,house,villa,noprice,forsale,1325,xl,usainstalled,2019,asnew,gas,120,3,1347,,,1200,true,true,true,,2,
9891434,9891434,house,house,595000,forsale,1050,xl,hyperequipped,,good,gas,371,4,67,,true,,,,,,,
9891508,9891508,house,house,75000,forsale,7090,xl,notinstalled,,tobedoneup,electric,341,3,435,true,true,,true,,,,,
9891518,9891518,house,house,119900,forsale,6030,xl,notinstalled,1899,torenovate,gas,565,4,460,true,true,20,true,,,1,1,
9891542,9891542,house,villa,noprice,forsale,1731,l,semiequipped,1977,good,gas,238,3,414,true,,,,,,1,1,
9891519,9891519,house,mansion,noprice,forsale,6031,xl,hyperequipped,,good,gas,441,4,400,true,,,true,,,1,2,
9891560,9891560,house,house,300000,forsale,4537,l,installed,,asnew,fueloil,400,4,736,,true,600,true,,,1,2,
9891635,9891635,house,villa,353367,forsale,6600,l,hyperequipped,,,,,3,1069,,,,true,,,,2,1
9891628,9891628,house,house,479000,forsale,3770,xl,installed,1947,good,fueloil,592,5,2458,true,true,2332,true,true,,1,5,
9891571,9891571,house,villa,875000,forsale,1342,xl,usainstalled,1985,asnew,electric,262,5,4842,,,4600,true,,true,2,4,
9891705,9891705,house,house,229000,forsale,3980,l,usahyperequipped,1958,tobedoneup,fueloil,601,3,840,true,true,820,,,,1,,
9891638,9891638,house,villa,358703,forsale,6600,l,hyperequipped,2022,,gas,,3,786,,,,true,,,,2,1
9891748,9891748,house,house,475000,forsale,9240,m,,2022,,,,3,0,,,,true,,,1,4,1
9891708,9891708,house,house,209000,forsale,9520,xl,,,,,839,3,280,true,true,,true,,,,,
9891707,9891707,house,house,349000,forsale,3550,l,hyperequipped,1991,good,pellet,311,4,749,,true,,true,,,1,8,
9891750,9891750,house,mansion,1970000,forsale,2018,xl,usainstalled,,tobedoneup,gas,382,5,294,,true,95,true,true,,5,5,
9891751,9891751,house,house,349000,forsale,9255,xl,hyperequipped,2021,,gas,,3,0,,,35,true,true,,,9,1
9891729,9891729,house,house,750,forrent,7130,m,installed,,justrenovated,gas,319,3,0,true,true,,true,,,,,
9891752,9891752,house,house,349000,forsale,9255,xl,hyperequipped,2021,,gas,,3,0,,,28,true,true,,,9,1
9001694,9001694,house,house,234900,forsale,03180,l,,,,,,3,130,,,,,,true,,,
9001707,9001707,house,villa,193900,forsale,03190,l,,,,,,2,125,,,,,,true,,,
9001710,9001710,house,villa,417000,forsale,03178,l,,,,,,3,500,,,,,,true,,,
9001706,9001706,house,villa,330000,forsale,11650,l,,,,,,3,173,,,,,,true,,,
9891763,9891763,house,house,90000,forsale,7170,xl,notinstalled,1900,torenovate,,829,2,198,true,,98,true,,,,,
9001725,9001725,house,house,251000,forsale,03190,l,,,,,,3,0,,,,,,true,,,
