,id,type,subtype,price,transactionType,zip,visualisationOption,kitchen_type,building_constructionYear,building_condition,energy_heatingType,certificates_primaryEnergyConsumptionLevel,bedroom_count,land_surface,atticExists,basementExists,outdoor_garden_surface,outdoor_terrace_exists,specificities_SME_office_exists,wellnessEquipment_hasSwimmingPool,parking_parkingSpaceCount_indoor,parking_parkingSpaceCount_outdoor,condition_isNewlyBuilt,Province
9750615,9750615,house,mixedusebuilding,320000,forsale,6791,xl,semiequipped,,good,gas,318,5,175,,true,,,,,,,,Belgian Luxembourg
10020000,10020000,house,house,350000,forsale,6730,xl,semiequipped,1960,justrenovated,fueloil,563,4,1500,,true,1350,true,true,,1,2,,Belgian Luxembourg
10112607,10112607,house,house,319000,forsale,6700,xl,installed,,tobedoneup,fueloil,488,4,399,true,true,200,true,,,2,,,Belgian Luxembourg
10078818,10078818,house,house,355000,forsale,6791,xl,semiequipped,1965,,fueloil,338,3,877,,true,,true,,,2,2,,Belgian Luxembourg
10032386,10032386,house,house,495000,forsale,6780,xl,installed,1860,good,fueloil,244,6,347,,,,,,,2,2,,Belgian Luxembourg
10137189,10137189,house,house,429000,forsale,6900,xl,semiequipped,,good,fueloil,366,7,2649,,true,1616,true,,,,,,Belgian Luxembourg
10104475,10104475,house,villa,570000,forsale,6780,xl,installed,1991,good,fueloil,346,3,4417,,true,,,,,1,5,,Belgian Luxembourg
10030637,10030637,house,villa,1250000,forsale,6900,xl,installed,1994,asnew,fueloil,230,5,14884,,,14500,true,true,,2,5,,Belgian Luxembourg
10011955,10011955,house,house,589000,forsale,6780,xl,hyperequipped,1984,asnew,,270,3,1180,,,,true,true,,2,2,,Belgian Luxembourg
10104472,10104472,house,house,570000,forsale,6780,xl,installed,1991,good,fueloil,346,3,4417,,true,,,,,1,5,,Belgian Luxembourg
10128474,10128474,house,house,499000,forsale,6800,xl,hyperequipped,1971,good,fueloil,107,5,0,true,true,,true,true,,2,4,,Belgian Luxembourg
10031182,10031182,house,house,179000,forsale,6980,xl,installed,,tobedoneup,fueloil,297,3,106,,,,,,,1,,,Belgian Luxembourg
9951873,9951873,house,house,342000,forsale,6600,xl,,2020,,gas,50,4,378,,,,,,,,,1,Belgian Luxembourg
10112608,10112608,house,mixedusebuilding,245000,forsale,6680,xl,,,good,fueloil,639,0,5,,true,,,true,,,10,,Belgian Luxembourg
10157763,10157763,house,house,525000,forsale,6750,xl,hyperequipped,1900,good,pellet,250,7,1116,true,true,850,true,true,true,1,1,,Belgian Luxembourg
10112609,10112609,house,mixedusebuilding,245000,forsale,6900,xl,,,good,fueloil,639,0,5,,true,,,true,,,10,,Belgian Luxembourg
10100217,10100217,house,countrycottage,249000,forsale,6890,xl,,1997,,gas,402,2,1066,,,,,,,,,,Belgian Luxembourg
10072854,10072854,house,house,560000,forsale,6717,xl,,2020,,gas,89,4,641,,true,,,true,,,,1,Belgian Luxembourg
10039834,10039834,house,house,300000,forsale,6927,xl,,1964,tobedoneup,fueloil,405,4,1334,,true,,,,,,,,Belgian Luxembourg
10072898,10072898,house,chalet,295000,forsale,6666,xl,,1972,,electric,930,3,5904,,,,true,,,,,,Belgian Luxembourg
10008704,10008704,house,house,395000,forsale,6860,xl,,1850,justrenovated,fueloil,206,3,331,,true,,true,,,,,,Belgian Luxembourg
9953961,9953961,house,house,400000,forsale,6680,xl,,,justrenovated,gas,116,3,1200,,,,true,true,,,,,Belgian Luxembourg
10094657,10094657,house,house,549000,forsale,6792,xl,,2010,,fueloil,183,4,1230,,,,true,,,2,1,,Belgian Luxembourg
9854908,9854908,house,countrycottage,410000,forsale,6800,xl,,1850,,fueloil,447,5,7194,,true,,,true,,,,,Belgian Luxembourg
10008578,10008578,house,house,395000,forsale,6860,xl,,1850,justrenovated,fueloil,206,3,331,,true,,true,,,,,,Belgian Luxembourg
10092387,10092387,house,castle,1450000,forsale,6700,xl,,1850,,fueloil,434,12,4000,,true,,,,,,,,Belgian Luxembourg
10141102,10141102,house,house,419000,forsale,6900,xl,semiequipped,2010,asnew,electric,317,7,0,,,,true,,,,6,,Belgian Luxembourg
10046043,10046043,house,house,1450000,forsale,6833,xl,,1934,,fueloil,153,14,2680,,true,,true,,,,,,Belgian Luxembourg
10151911,10151911,house,house,197000,forsale,6760,xl,semiequipped,1956,tobedoneup,fueloil,400,3,502,true,true,300,,true,,,1,,Belgian Luxembourg
10145545,10145545,house,house,280000,forsale,6860,xl,usainstalled,2012,tobedoneup,,77,2,1025,true,,788,true,true,,,2,,Belgian Luxembourg
9919918,9919918,house,house,115000,forsale,6630,xl,notinstalled,,torenovate,electric,548,2,700,,,,,,,2,,,Belgian Luxembourg
9999598,9999598,house,house,129000,forsale,6953,xl,installed,,torenovate,gas,410,2,500,,true,,,,,,,,Belgian Luxembourg
10159879,10159879,house,house,290000,forsale,6660,xl,installed,1950,good,fueloil,397,5,1916,true,true,1916,,,,1,,,Belgian Luxembourg
9999599,9999599,house,house,179000,forsale,6953,xl,installed,,torenovate,gas,448,2,1000,,,,,,,1,,,Belgian Luxembourg
9977580,9977580,house,house,170000,forsale,6747,xl,semiequipped,,good,fueloil,452,2,155,,true,,,,,,,,Belgian Luxembourg
9657003,9657003,house,apartmentblock,200000,forsale,6760,xl,notinstalled,,torenovate,fueloil,248,2,95,,true,,,,,,,,Belgian Luxembourg
9977074,9977074,house,house,165000,forsale,6870,xl,usasemiequipped,,good,fueloil,267,3,229,true,true,,,,,,,,Belgian Luxembourg
10032914,10032914,house,house,188000,forsale,6880,xl,installed,,good,fueloil,396,3,175,,true,,,,,,,,Belgian Luxembourg
